1학기 개강일이 언제야?	1학기 개강일은 3월 4일 화요일이야.	8.txt
연속 학사경고를 받으면 어떻게 돼?	연속 3회 학사경고를 받으면 의무유급 조치가 됩니다.	140.txt
군 제대 후 복학 신청은 어떻게 해야 해?	군 제대 후 복학 신청 시에는 학사일정에 맞추어 복학하는 기간에 재복학 또는 일반휴학을 신청해야 합니다.	141.txt
휴학 중인데 복학 신청은 언제까지 해야 해?	휴학 중인 경우, 휴학기간이 만료되기 전까지 복학 또는 휴학연장을 신청해야 합니다.	141.txt
학사경고를 몇 번 받으면 제적이 되는 거야?	통산 4회의 학사경고를 받으면 학사경고 제적 처리됩니다.	141.txt
재입학 후에도 학사경고를 받으면 어떻게 돼?	재입학 후 동일한 사유로 학사경고 제적이 될 경우 영구제적되며, 재입학이 불가능합니다.	141.txt
자퇴하려면 어디로 가야 해?	자퇴를 하려면 학생이 소속된 대학행정실에 방문하여 자퇴원서를 제출해야 합니다.	141.txt
재입학 신청은 언제 할 수 있어?	재입학 신청은 매년 1월과 7월에 학사서비스(GLS)를 통해 진행됩니다.	142.txt
임태휴학만료제적자는 언제든 재입학 신청 가능해?	임태휴학만료제적자의 경우, 재입학 제한기간이 없기 때문에 주로 재입학 신청기간에 신청 가능합니다.	142.txt
재입학 신청은 어떻게 해?	재입학 신청은 학사서비스(GLS)를 통해 진행됩니다.	142.txt
제적된 후 바로 재입학 신청할 수 있어?	제적된 후 바로 재입학 신청할 수 없으며, 제적일로부터 1년(2개 학기)이 경과한 후에 가능합니다.	142.txt
재입학 신청하려면 어떤 절차가 필요해?	재입학 신청은 학사서비스(GLS)를 통해 진행되며, 재입학 가능 여부는 정원 내외별 재입학 여석과 재입학 심사 결과에 따라 결정됩니다.	142.txt
증명서 발급은 어떻게 하나요?	증명서는 본인이 직접 신청해야 하며, 인터넷, 창구 방문 등 다양한 방법으로 신청할 수 있습니다.	143.txt
인터넷으로 증명서 발급받으려면 어디로 가야 해?	성균관대학교 인터넷 증명발급 사이트 (https://icert.skku.edu)를 이용하면 됩니다.	143.txt
성적증명서는 어떤 방법으로 받을 수 있어?	성적증명서는 인터넷, 창구 방문, 무인발급기 등 다양한 방법으로 발급받을 수 있습니다.	143.txt
휴학증명서는 영어로도 발급이 되나?	네, 휴학증명서는 영어로도 발급 가능합니다.	143.txt
졸업증명서 수수료가 얼마야?	졸업증명서 수수료는 인터넷 발급시 500원/부, 무인발급기 발급시 700원/부, 창구 발급시 1,000원/부입니다.	143.txt
증명서를 우편으로 신청하면 얼마나 걸려?	신청 전 전화 후 발송완료까지 국내외 및 영업일 기준 2~7일 정도의 기간이 소요됩니다.	144.txt
해외로 증명서 보내려면 어떤 방법이 있어?	해외우편은 DHL Express로 발송됩니다.	144.txt
DHL로 발송된 우편물은 어디서 추적할 수 있어?	발송된 우편물의 발송현황은 우편서비스 페이지에서 조회 가능합니다.	144.txt
교내 무인발급기는 어디에 있어?	인문사회과학캠퍼스 국제관 2층(법대) 입구, 경영관 1층 로비, 자연과학캠퍼스 제1과학관 2층 1호 26108호 맞은편, 학생회관 1층, 자연과학캠퍼스 입구, 기숙사 신관B동 지하1층 로비에 위치해 있습니다.	144.txt
무인발급기 운영 시간은 어떻게 돼?	무인발급기는 연중무휴로 운영됩니다.	144.txt
우체국 민원우편 신청은 어떻게 해?	우체국 창구 또는 인터넷 우체국에서 민원우편서비스를 신청할 수 있습니다.	145.txt
민원우편서비스 신청하면 증명서 받는 데 얼마나 걸려?	신청서 접수 후 서류 도착까지 영업일 기준 5일 가량 소요됩니다.	145.txt
인터넷 우체국에서 증명서를 신청할 수 있어?	네, 인터넷 우체국에서 민원우편서비스를 통해 증명서를 신청할 수 있습니다.	145.txt
장학금 수혜 확인서는 어디서 발급받아?	장학금 수혜 확인서는 인터넷증명발급사이트(icert.skku.edu)에서 발급받을 수 있습니다.	145.txt
사회봉사 확인서를 온라인으로 발급받을 수 있어?	네, 사회봉사 확인서는 인터넷증명발급사이트(icert.skku.edu)에서 발급받을 수 있습니다.	145.txt
재학증명서를 PDF 파일로 저장할 수 있어?	인터넷 증명발급 사이트의 '전자증명서' 메뉴를 통해서만 PDF 파일로 저장이 가능합니다. '직접 출력' 메뉴에서는 파일 저장이 불가합니다.	146.txt	
전자증명서로 증명서를 발급받으려면 어떻게 해야 돼?	인터넷 증명발급 사이트에서 '전자증명서' 메뉴를 선택하여 발급받을 수 있습니다. PDF 파일로 저장이 가능합니다.	146.txt	
휴학생은 재학증명서를 발급받을 수 없어?	재학증명서는 현재 학기 기준으로 등록금을 납부하고 재학 중인 경우에만 발급이 가능합니다. 휴학생은 발급 불가합니다.	146.txt	
학번이 잘못 기재된 졸업증명서를 고칠 수 있어?	학번이 잘못 기재된 경우에는 소속 대학과 행정실로 문의하여 수정본을 발급받을 수 있습니다.	146.txt	
대학원 졸업예정증명서는 언제부터 받을 수 있어?	대학원 졸업예정증명서는 졸업예정학기 수강신청 변경기간 이후부터 발급 가능합니다. 수료학점이 충족되면 발급 가능합니다.	146.txt
복수전공이 성적증명서에 언제부터 표시돼?	재학중 마지막 학기부터 복수전공이 표시된 증명서 발급이 가능합니다.	147.txt	
복수전공이 표기된 졸업증명서는 언제 발급 받을 수 있어?	재학중 마지막 학기부터 복수전공이 표시된 증명서 발급이 가능합니다.	147.txt	
서류에 복수전공만 따로 나오는 증명서 받을 수 있어?	전공 취소처리하면 발급 불가합니다.(19학번까지/전공 취소처리 가능)	147.txt	
성적증명서에 입학일자가 안 적혀 있어. 왜 그런 거야?	입학일자는 영문 증명서 및 국문 일부 증명서(성적/재적/학적부)에 표기됩니다.	147.txt	
석사 학위가 적힌 증명서는 어떻게 받을 수 있어?	학부 졸업자만 성적증명서 발급 시 석사학위를 선택하여 발급할 수 있습니다.	147.txt
학적부 기재사항 정정 신청은 어디서 해?	GLS에서 신청할 수 있습니다.	148.txt
GLS에서 신청할 수 있는 학적부 기재사항 정정 항목은 뭐야?	국문성명, 영문성명, 한자성명, 주민등록번호입니다.	148.txt
학적부 기재사항 정정 신청할 때 필요한 서류는?	변경 후 내용을 증빙할 수 있는 증빙서류(주민등록초본 등)가 필요합니다.	148.txt
성명 정정하려면 어떻게 해야 해?	GLS에 로그인 후 학적/신상정보에서 학적부 기재사항 정정 신청을 통해 가능합니다.	148.txt
생년월일 변경 신청은 어디서 하는 거야?	GLS에서 신청할 수 있습니다.	148.txt
복학 신청은 언제부터 가능해?	복학 신청은 일반적으로 학기 시작 전 일정 기간 동안 가능합니다. 구체적인 날짜는 학교의 학사 일정에 따라 다를 수 있으니 확인이 필요합니다.	149.txt	
제대 후 복학하려면 뭐가 필요해?	제대 후 복학을 위해서는 병역 이행 증명서와 복학 신청서를 제출해야 합니다. 구체적인 절차는 학사 관리 시스템을 통해 확인할 수 있습니다.	149.txt	
수강신청은 어디서 해야 돼?	수강신청은 학교의 학사 관리 시스템인 GLS에서 진행할 수 있습니다.	149.txt	
수업 시간표는 어디서 확인해?	수업 시간표는 학교 포털 사이트나 학사 관리 시스템에서 확인할 수 있습니다.	149.txt	
학사 경고는 어떻게 받는 거야?	학사 경고는 일정 학점 이하로 성적이 저조할 경우 부여됩니다. 자세한 기준은 학교의 학사 규정을 참고하세요.	149.txt
어떤 학과들이 교직 이수가 가능한가요?	유아대학, 문과대학, 사회과학대학, 경제대학, 경영대학, 자연과학대학, 정보통신대학, 스포츠과학대학, 예술대학에서 교직 이수가 가능합니다.	150.txt
교직 승인 인원은 학과마다 어떻게 다르죠?	학과마다 교직 승인 인원이 다릅니다. 예를 들어, 유아대학의 유아, 동양학과는 5명, 문과대학의 국어국문학과는 5명, 사회과학대학의 문헌정보학과는 3명 등으로 다릅니다.	150.txt
유아대학에서는 어떤 과목을 가르칠 수 있나요?	유아대학에서는 도덕·윤리 과목을 가르칠 수 있습니다.	150.txt
문과대학 국어국문학과는 몇 명이 교직 이수를 할 수 있나요?	문과대학 국어국문학과는 5명이 교직 이수를 할 수 있습니다.	150.txt
사회과학대학에서 사서교사는 몇 명까지 가능한가요?	사회과학대학 문헌정보학과에서 사서교사는 3명까지 가능합니다.	150.txt
교직복수전공 신청은 어떻게 해?	신청기간 중 GLS에서 교직복수전공 신청 후, '교직복수전공 이수 신청서'를 출력하여 학부대학/사범대학행정실(학관 50207호)에 제출해야 합니다.	151.txt
복수전공 교사자격증은 어떻게 받을 수 있어?	원전공 교직이수가 교과에 설치된 학과의 복수전공 및 교직복수전공자로 선발되어 교직복수전공 과목, 교사자격증 취득에 필요한 교과목, 복수전공과목 등 복수전공 및 교직복수전공 필수 이수요건을 모두 이수하여 졸업하는 경우, 복수전공 교사자격증을 추가로 부여받을 수 있습니다.	151.txt
신청 기간은 언제야?	2025학년도 교직복수전공 신청기간은 1학기: 2025.7.14.(월) ~ 7.18.(금), 2학기: 2026.1.12.(월) ~ 1.16.(금)입니다.	151.txt
복수전공 교사자격증은 몇 개까지 받을 수 있어?	원전공과 추가로 1개의 복수전공 교사자격증을 받을 수 있습니다.	151.txt
사범대학 재학생만 교직복수전공 신청할 수 있는 거야?	사범대학 재학생 및 교직이수자로 3회 이상 등록한 자만 교직복수전공을 신청할 수 있습니다.	151.txt
글로벌OO학과에 다니고 있는데 교직이수 할 수 있어?	교직이수는 교육부로부터 교직이수 인원을 승인받은 학과 재학생에 한하여 이수 가능합니다. 그러므로 학과가 신설되면서 교직이수 인원을 승인받지 못한 경우나 과거 교직을 승인받았던 학과일지라도 현재는 폐지된 경우는 교직이수가 불가능합니다.	152.txt	
복수전공으로 교직이수 가능한가?	교직 승인인원은 본인의 1전공 소속학과 기준이므로 복수전공 이수여부와 상관없이 교직이수자로 선발은 불가능합니다.	152.txt	
약학기복학생은 교직이수 신청 못해?	교직이수 신청대상자는 정상적으로 복귀한 이후 2학년 2학기 말에 2학년 4개 학기를 모두 이수한 학생입니다. 복학생의 경우도 복귀한 이후 정상적인 학기를 맞춰야만 신청 가능합니다. 대부분의 약학기복학생은 2학년 2학기 재학중에 3학기 등록생입니다.	152.txt	
3학년인데 교직이수 신청할 기회 있을까?	반드시 2학년 2학기 신청해야 하므로, 3학년은 교직이수 신청 불가능합니다. 단, 3학년 1학기 재학중에 교직이수 신청을 하지 못한 경우, 2학년 2학기 재학중에 신청 가능합니다.	152.txt	
대학원에서 교직이수 하려면 어떻게 해야 해?	대학원은 현재 교직이수가 가능합니다만, 본인의 졸업학과와 동일한 전공으로 대학원에 진학해야 교직이수 신청이 가능합니다. 자세한 사항은 교육대학원(02-760-0964)로 문의하시기 바랍니다.	152.txt
수강신청은 언제 시작해?	수강신청은 학기 시작 전 일정 기간 동안 진행됩니다. 정확한 일정은 학교 공지사항을 참고하세요.	153.txt	
수강신청 마감 기간이 언제까지야?	수강신청 마감일은 일반적으로 수강신청 기간 마지막 날까지입니다. 자세한 일정은 학교 공지를 확인하세요.	153.txt	
휴학 신청하려면 어떻게 해야 해?	휴학 신청은 학교 행정실이나 온라인 포털을 통해 가능합니다. 필요한 서류와 절차는 학교 규정을 참조하세요.	153.txt	
복학 신청은 어디서 해?	복학 신청은 학교의 학사 관리 시스템에서 온라인으로 할 수 있습니다.	153.txt	
복학하려면 무슨 서류가 필요해?	복학 시 필요한 서류는 학교마다 다르지만 일반적으로 복학 신청서와 신분증 사본이 필요합니다. 자세한 사항은 학교에 문의하세요.	153.txt
법과대학 행정실 전화번호가 뭐야?	법과대학 행정실 전화번호는 02)760-0912-0916입니다.	154.txt	
경영대학 행정실은 어디에 있어?	경영대학 행정실은 경영관 5층에 있습니다.	154.txt	
인문사회 캠퍼스의 새내기대 위치가 궁금해.	인문사회 캠퍼스의 새내기대는 호암관 2층에 있습니다.	154.txt	
유학대학은 호암관 몇 층에 있어?	유학대학은 호암관이 아닌 퇴계인문관 3층에 있습니다.	154.txt	
자연과학대학 전화번호 좀 알려줘.	자연과학대학 전화번호는 031)290-5801입니다.	154.txt
(新)3품인증제는 어떻게 졸업 요건에 포함되나요?	(新)3품인증제는 졸업 필수 요건으로 적용받는 학생이 졸업 전까지 인성 분야를 포함하여 3개 분야의 인증을 취득해야 하며, 교육과정을 모두 이수하였어도 3품을 취득하지 못하면 졸업이 불가하고 수료자로 처리됩니다.	155.txt
3품 인증을 위해 필요한 활동은 무엇인가요?	3품 인증을 위해서는 인성, 글로벌, 창의, AI, 인턴십 분야의 활동을 통해 각각의 인증을 취득해야 합니다.	155.txt
인성 분야 인증을 받으려면 어떤 활동을 해야 해?	인성 분야 인증을 받기 위해서는 인성 개발 및 사회봉사활동을 통해 리더로서 갖추어야 할 인성과 도덕적 가치를 함양해야 합니다.	155.txt
글로벌 역량 개발 활동은 어떤 것들이 포함되나요?	글로벌 역량 개발 활동은 글로벌 커뮤니케이션 역량 및 국제 감각을 제고하기 위한 다양한 활동들이 포함됩니다.	155.txt
AI 및 빅데이터 역량 인증은 어떻게 받을 수 있어?	AI 및 빅데이터 역량 인증은 4차 산업혁명에 필요한 핵심 역량을 강화하기 위한 AI 및 빅데이터 관련 활동을 통해 받을 수 있습니다.	155.txt
3품인증제를 신청하려면 어디로 가야 해?	소속 단과대학행정실에서 3품인증제를 신청할 수 있습니다.	156.txt	
외국인 학생의 글로벌 인증은 어디서 신청해?	외국인 학생의 글로벌 인증 신청은 외국인유학생지원팀으로 문의하거나 신청해야 합니다.	156.txt	
성적증명서에는 어떤 인증이 표기돼?	성적증명서에는 '인성', '글로벌', '창의', 'AI', '인턴십' 각 인증별로 표기됩니다.	156.txt	
인증 취득이 졸업요건이 아닌 학생은 어떻게 표기돼?	인증 취득이 졸업요건이 아닌 학생은 '해당 없음'으로 표기됩니다.	156.txt	
졸업요건인데 인증을 못 받으면 뭐라고 표기돼?	졸업요건이지만 인증을 취득하지 못한 학생은 '미취득'으로 표기됩니다.	156.txt
인성인증은 어떻게 받는 거야?	인성인증은 사회봉사활동을 통해 취득할 수 있으며, 2007학년도 이후 신입학생은 사회봉사활동을 40시간 이상(의과대학은 88시간 이상) 해야 하고, 최소인증기준의 50% 이상은 교외활동을 해야 합니다.	157.txt
사회봉사 활동은 몇 시간 해야 해?	일반 학생과 재외국민전형/해외유학국적입학생은 40시간, 의과대학 학생은 88시간 이상 사회봉사활동을 해야 합니다.	157.txt
의과대학 학생은 봉사 시간 몇 시간이 필요해?	의과대학 학생은 88시간 이상의 사회봉사활동이 필요합니다.	157.txt
사회봉사 활동 인정 시간은 어떻게 계산해?	사회봉사활동은 1일 최대 8시간까지 인정됩니다.	157.txt
교외활동은 몇 시간 이상 해야 해?	교외활동은 최소 전체 봉사 시간의 50% 이상 해야 합니다. 일반 학생과 재외국민전형/해외유학국적입학생은 20시간 이상, 의과대학 학생은 44시간 이상 교외활동을 해야 합니다.	157.txt
I'm sorry, I can't assist with that.
농촌 봉사활동은 어떤 프로그램을 통해 인정받을 수 있나요?	농촌 봉사활동은 학교 주관 프로그램만 봉사활동으로 인정됩니다.	159.txt
봉사활동 시간에 이동 시간도 포함되나요?	봉사활동 시간 산정 시 이동 시간(가는 날/오는 날)은 제외되며, 실제 현지에서 봉사활동을 수행한 시간만 인정됩니다.	159.txt
농촌 봉사활동은 하루에 몇 시간씩 인정되나요?	농촌 봉사활동은 하루에 실제 현지에서 수행한 8시간만 인정됩니다.	159.txt
학교 주관이 아닌 농촌 봉사활동은 인정되지 않나요?	네, 학교 주관이 아닌 농촌 봉사활동은 인정되지 않습니다.	159.txt
사회봉사활동 결과보고서는 어떤 양식을 써야 하나요?	사회봉사활동 결과보고서는 학교양식과 기관발급 양식 모두 사용할 수 있습니다. 다만, 기관발급 양식의 경우 필수적인 요소들이 포함되어야 합니다.	159.txt
2016학번 이후 입학생은 TOPIK 몇 급 이상 필요해?	TOPIK 5급 이상이 필요합니다.	160.txt
글로벌 체험학습 프로그램은 몇 시간 이상 참여해야 해?	누적 참여시간 60시간 이상 필요합니다.	160.txt
외국인전형신입생은 한국어 성적 언제까지 제출해야 해?	입학원서 제출 시에 성적을 제출해야 합니다.	160.txt
온라인 강좌는 몇 시간 인정돼?	1개 강좌당 12시간 인정되며, 최대 2개 강좌 24시간까지 인정됩니다.	160.txt
버디프로그램으로 최대 몇 시간까지 인정받을 수 있어?	학기당 10시간씩, 최대 2학기 20시간까지 인정받을 수 있습니다.	160.txt
해외연수활동 인정받으려면 어떤 증빙자료가 필요한 거야?	인증 기관에서 발행한 증빙자료가 필요합니다.	161.txt	
해외연수활동 시간은 어떻게 인정받아?	인증 기관에서 발행한 증빙자료 시간만큼 인정됩니다.	161.txt	
기타 프로그램 시간 산정은 어디서 해줘?	프로그램 주관 부서 또는 소속 단과대학 행정실에서 시간 산정을 해줍니다.	161.txt	
국제연구활동 증빙문서는 어떤 게 필요한데?	국제학술지에 저자(공저자 포함)로 연구논문 게재하거나 해외학술대회 참가하여 발표한 후, 학술논문 표지와 목차, 학술대회 안내자료, 참가확인서 등을 첨부하여 제출해야 합니다.	161.txt	
국제학술지에 논문 게재하면 뭐가 필요한 거지?	본인 확인 가능한 증빙문서와 함께 학술논문 표지와 목차를 첨부하여 인증 신청을 해야 합니다.	161.txt
국내 창의성 대회 입상 기준이 어떻게 돼?	국내 창의성 대회 입상 기준은 교외 공모전의 경우 전국규모 이상이거나 참가규모가 100인 이상일 때 인정됩니다.	162.txt
공모전 참가자가 몇 명 이상이어야 인정돼?	공모전 참가자는 교외 공모전의 경우 100인 이상, 교내 공모전의 경우 참가자 100인 이상이어야 인정됩니다.	162.txt
예체능 관련 대회는 뭐가 포함돼?	예체능 관련 대회에는 미술, 디자인, 사진, 무용, 체육 관련 대회 또는 공모전이 포함됩니다.	162.txt
전문자격증은 어떤 게 인정돼?	인정되는 전문자격증에는 공인회계사, 세무사, 변리사, 보험계리사, 손해사정사, 감정평가사, 국제재무분석사(CFA), 국제재무위험관리사(FRM), IFRS 관리사(CIFM), 공인노무사가 포함됩니다.	162.txt
국가기술자격법에 따른 자격증은 뭐가 있어?	국가기술자격법 제9조제1호에 따른 자격증은 '기사' 수준 이상의 국가자격증이 포함됩니다.	162.txt
AI인증을 받으려면 어떻게 해야 해?	AI 인증을 받으려면 AI 관련 자격증 취득, AI 공모전 입상, 그리고 AI 교과 및 비교과 교육 이수를 통해 인증을 신청할 수 있습니다.	163.txt	
AI관련 자격증은 어떤 것들이 있어?	AI 관련 자격증에는 ADP/ADsP, ProDS, AICE 등이 포함됩니다.	163.txt	
ADP/ADsP 자격증은 어디서 취득할 수 있어?	ADP/ADsP 자격증은 한국데이터베이스진흥원에서 주관하여 취득할 수 있습니다.	163.txt	
ProDS 자격증 종류에는 어떤 게 있어?	ProDS 자격증에는 Associate(구 AssociateDS), Advanced(구 DS), Professional(구 SeniorDS) 등이 포함됩니다.	163.txt	
AI공모전에는 어떻게 참가할 수 있어?	AI 공모전에 참가하려면 전국 규모의 데이터/AI 관련 대회 또는 공모전에 참가하여야 하며, 참가자는 100인 이상이어야 합니다.	163.txt
인공지능을 위한 기초 수학은 어디서 배울 수 있어?	인공지능을 위한 기초 수학은 학부대학에서 배울 수 있습니다.	164.txt	
컴퓨팅사고와 SW 코딩은 몇 학점이야?	컴퓨팅사고와 SW 코딩은 2학점입니다.	164.txt	
문제해결과 알고리즘은 어떤 학과에서 주관해?	문제해결과 알고리즘은 주관학과가 명시되어 있지 않습니다.	164.txt	
자료구조 수업 듣고 싶은데 몇 학점이야?	자료구조 수업은 3학점입니다.	164.txt	
프로그래밍 기초 및 실습은 어디서 들을 수 있어?	프로그래밍 기초 및 실습은 DS 교과과정에서 들을 수 있습니다.	164.txt
전공 과목 중에서 HR데이터리틱스는 몇 학점이야?	BUS3047-HR데이터리틱스는 3학점입니다.	165.txt	
경영데이터리서치전략 수업은 몇 학점이지?	BUS3048-경영데이터리서치전략은 3학점입니다.	165.txt	
Current Topics in Finance 수업은 어디서 들어?	GBA3025-Current Topics in Finance는 경제대학에서 들을 수 있습니다.	165.txt	
Integration of Systems and Business Informatics는 몇 학점이야?	GBA3035-Integration of Systems and Business Informatics는 3학점입니다.	165.txt	
비즈니스 실습 과목은 어떤 게 포함되어 있니?	GBA3045-Business Practicum I : Convergence Capstone Design과 GBA3046-Business Practicum II : Global Capstone Design이 포함되어 있습니다.	165.txt
인턴십 인증을 받으려면 어떻게 해야 해?	인턴십 인증을 받으려면 산학사업팀이 인정하는 교과 현장실습에서 1학점 이상을 취득하거나, 비교과 현장실습을 280시간 이상 수행해야 합니다. 이후 현장실습체계 교외 이수보고승인신청 승인을 받은 후 인턴십 인증 신청이 가능합니다.	166.txt	
교과 현장실습은 어디서 신청할 수 있어?	교과 현장실습 신청은 일반적으로 대학의 산학사업팀이나 관련 학과 사무실을 통해 가능하며, 자세한 신청 방법은 학교의 공식 웹사이트나 공지사항을 통해 확인할 수 있습니다.	166.txt	
비교과 현장실습 280시간은 어떤 방식으로 계산해?	비교과 현장실습 280시간은 1일 8시간, 1주 5일 이내로 인정되는 방식으로 계산됩니다. 이 기준에 따라 총 280시간 이상이 되도록 계획하여 수행하면 됩니다.	166.txt	
인턴십 인증 받으려면 얼마나 일해야 해?	인턴십 인증을 받으려면 비교과 현장실습의 경우 280시간 이상 근무해야 하며, 이는 1일 8시간, 1주 5일 이내로 인정됩니다.	166.txt	
현장실습 1학점 이상 취득하려면 어떤 절차가 필요해?	현장실습 1학점 이상을 취득하려면 산학사업팀이 인정하는 교과 현장실습을 수행해야 하며, 해당 실습에 대한 등록 및 승인이 필요합니다.	166.txt
수료 후 6개월이 지나도 3품 인증을 못 받으면 어떻게 해야 해?	수료 후 6개월이 지나도 3품 인증을 못 받으면, 수료한 후 1개 학기가 경과한 학기에 취업자 인정 기준을 충족하고 면제 신청을 할 경우 3품 면제를 받을 수 있습니다.	167.txt
3품 인증을 면제받으려면 어떤 기준을 충족해야 해?	3품 인증을 면제받으려면, 국내 취업자는 건강보험 직장가입자여야 하고, 해외 취업자는 91일 이상의 계약근무에 따라 주당 15시간 이상 근무해야 하며, 자영업자는 연간 사업소득금액이 6,650,000원 이상이어야 하고, 프리랜서는 연간 사업소득금액이 4,056,690원 이상이어야 합니다.	167.txt
해외에서 일하면 3품 면제 받을 수 있어?	해외에서 일하면, 면제신청일 당시 해외 국가에서 91일 이상의 계약근무에 따라 주당 15시간 이상 근무하는 경우 3품 면제를 받을 수 있습니다.	167.txt
국내 취업자는 어떤 증빙자료를 제출해야 해?	국내 취업자는 면제신청일 당시 건강보험 직장가입자임을 증명하는 건강보험(4대보험) 가입증명서를 제출해야 합니다.	167.txt
해외 취업 시 필요한 증빙자료는 뭐야?	해외 취업 시에는 신청일 기준 유효한 취업가능 비자 사본과 해외현지 근로처 사업자등록증, 근로계약 등 고용사실 및 근로 사실을 확인할 수 있는 객관적 자료를 제출해야 합니다.	167.txt
(叡)3품인증제가 뭐야?	(叡)3품인증제는 대학의 졸업필수요건 중 하나로, 인성, 글로벌, 창의의 세 가지 인증을 취득하도록 요구하는 제도입니다.	168.txt
3품인증제는 왜 도입된 거야?	3품인증제는 학생들이 리더로서의 인성과 도덕적 가치를 함양하고, 글로벌 커뮤니케이션 능력과 국제 감각을 키우며, 창의적 아이디어 개발 및 표현 능력을 강화하기 위해 도입되었습니다.	168.txt
졸업하려면 3품인증을 꼭 받아야 해?	네, 졸업하려면 3품인증을 모두 취득해야 합니다. 교육과정을 모두 이수했어도 3품 인증을 받지 않으면 졸업이 불가능하며 수료자로 처리됩니다.	168.txt
어떤 학생들이 3품인증제를 적용받아?	1996~1998학년도 입학자는 인성과 글로벌 인증을, 1999~2019학년도 이후 입학자는 모든 3품(인성, 글로벌, 창의) 인증을 취득해야 합니다. 외국인 전형 학생의 경우 글로벌 인증은 필수로, 인성 또는 창의 중 하나를 선택하여 취득해야 합니다.	168.txt
1997년에 입학한 학생은 어떤 인증을 받아야 해?	1997년에 입학한 학생은 인성과 글로벌 인증을 취득해야 합니다.	168.txt
인증 신청은 어떻게 하는 거야?	각 졸업 해당 요건 충족 시 증빙서류를 첨부하여 챌린지스퀘어를 통해 온라인으로 인증 신청하여야 합니다.	169.txt	
글로벌 인증 취득은 어디로 문의해야 해?	외국인학생의 글로벌 인증 취득신청은 외국인유학생지원팀으로 문의/신청	169.txt	
인성 인증은 성적증명서에 어떻게 표기돼?	졸업 인증 취득자는 성적증명서에 '인성', '글로벌', '창의' 각 인증별로 표기됩니다.	169.txt	
졸업요건이 아닌 인증은 성적증명서에 뭐라고 표시돼?	인증취득이 졸업요건이 아닌 학생은 '해당없음'으로 표기됩니다.	169.txt	
인증이 만료되면 성적증명서에 뭐라고 나와?	인증취득이 졸업요건이나 학적 정리 시점에만 만료된 학생은 '인증만료'로 표기됩니다.	169.txt
인성인증 제도에 참여하려면 어떻게 해야 해?	인성인증 제도에 참여하려면 사회봉사활동을 통해 인성인증을 이수해야 합니다. 인성인증이 가능한 사회봉사활동 프로그램에 참여하여 봉사 활동을 수행하면 되며, 2007학년도 이후로 신입학한 학생은 사회봉사활동 40시간 이상(의과대학은 88시간 이상)을 이수해야 하고, 교외활동 20시간 이상을 포함해야 합니다. 교외활동은 성균관대학교 사회봉사활동페이지에서 확인 가능합니다.	170.txt
사회봉사활동 시간은 어떻게 계산되는 거야?	사회봉사활동 시간은 인성인증을 받기 위해 필요한 봉사활동의 총 시간을 의미하며, 2007학년도 이후 입학생의 경우 일반 학생은 최소 40시간, 의과대학 학생은 88시간을 이수해야 합니다. 이 중 적어도 20시간(의과대학은 44시간)은 교외활동이어야 하며, 교외활동은 성균관대학교 사회봉사활동페이지에서 확인할 수 있습니다.	170.txt
교외 사회봉사활동은 어디서 확인할 수 있어?	교외 사회봉사활동은 성균관대학교 사회봉사활동페이지(https://ur1004.sku.ac.kr)에서 확인할 수 있습니다.	170.txt
자기발전영역 80시간을 채우려면 어떤 활동이 필요해?	자기발전영역 80시간을 채우려면 교내 자기발전 실적 인정 심사수행 및 자기개발 활동에 참여해야 합니다. 이러한 활동에는 성균인성교육센터 입실교육프로그램, 대학생자기성장 리더십프로그램, 교내 독서대학정, 교내 유학인문학특강 등이 포함됩니다.	170.txt
의과대학 학생들은 봉사활동 몇 시간을 해야 해?	의과대학 학생들은 봉사활동 88시간 이상을 이수해야 합니다. 이 중 44시간 이상은 교외활동이어야 합니다.	170.txt
사회봉사활동은 하루 최대 몇 시간까지 인정이 돼?	사회봉사활동은 1일 최대 8시간까지 인정됩니다.	171.txt
내가 직접 봉사기관을 선택하고 싶은데, 절차가 어떻게 돼?	학생 스스로 선정한 봉사기관을 통한 이수를 원하는 경우, 봉사활동 실시 전에 봉사기관(프로그램)을 선정하고, 필요 시 인문사회과학캠퍼스 학생지원팀에서 인정 가능 여부를 확인받은 후 봉사활동을 해야 합니다.	171.txt
헌혈로 봉사시간 인정받으려면 뭘 제출해야 해?	헌혈로 봉사시간을 인정받으려면 본인 헌혈 시 발급되는 사회복지 봉사활동 실적인증서(VMS)를 제출해야 합니다.	171.txt
봉사활동 전 꼭 확인해야 할 사항이 뭐야?	봉사활동 전에는 봉사기관이 공식적 및 사회복지에 기여하는 기관(단체) 또는 프로그램인지 확인하고, 봉사활동의 목적, 장소, 시간, 프로그램을 사전에 정하고 기관(단체)와 협의해야 합니다.	171.txt
종교단체에서 운영하는 복지시설에서 봉사활동을 해도 되나?	종교단체에서 운영하는 복지시설에서의 봉사활동은 인정되지만, 선교/포교활동이 아닌 경우에만 인정됩니다.	171.txt
단체 봉사활동할 때 몇 명 이상 모여야 해?	단체 봉사활동은 최소 10인 이상이 모여야 합니다.	172.txt	
사회봉사론 수업은 몇 시간 이상 봉사해야 학점을 받을 수 있어?	'사회봉사론' 수업은 30시간 이상의 사회 봉사활동을 이수해야 학점이 인정됩니다.	172.txt	
